movieId,title,tagline,overview,keywords,genres,release_date,budget
2530,Beneath the Planet of the Apes,An army of civilized apes...A fortress of radiation-crazed super humans...Earth's final battle is about to begin - Beneath the atomic rubble of what was once the city of New York!,"Astronaut Brent is sent to rescue Taylor but crash lands on the Planet of the Apes, just like Taylor did in the original film. Taylor has disappeared into the Forbidden Zone so Brent and Nova try to follow and find him. He discovers a cult of humans that fear the Apes' latest military movements and finds himself in the middle. Tension mounts to a climactic battle between ape and man deep in the bowels of the planet.","[{""id"": 1852, ""name"": ""mutant""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 14626, ""name"": ""astronaut""}, {""id"": 14759, ""name"": ""ape""}, {""id"": 156810, ""name"": ""science""}, {""id"": 157963, ""name"": ""worship""}]","[{""id"": 12, ""name"": ""Adventure""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 9648, ""name"": ""Mystery""}]",1970-05-01,3000000
2531,Battle for the Planet of the Apes,The final chapter in the incredible Apes saga. The most suspenseful showdown ever filmed as two civilizations battle for the right to inherit what's left of the earth!,"The fifth and final episode in the Planet of the Apes series. After the collapse of human civilization, a community of intelligent apes led by Caesar lives in harmony with a group of humans. Gorilla General Aldo tries to cause an ape civil war and a community of human mutants who live beneath a destroyed city try to conquer those whom they perceive as enemies. All leading to the finale.","[{""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 14759, ""name"": ""ape""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1973-06-15,1700000
2532,Conquest of the Planet of the Apes,All new! The revolt of the apes. The most awesome spectacle in the annals of science fiction!,"In a futuristic world that has embraced ape slavery, Caesar, the son of the late simians Cornelius and Zira, surfaces after almost twenty years of hiding out from the authorities, and prepares for a slave revolt against humanity.","[{""id"": 291, ""name"": ""circus""}, {""id"": 2551, ""name"": ""pet""}, {""id"": 3714, ""name"": ""human being""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5726, ""name"": ""insurrection""}, {""id"": 6092, ""name"": ""army""}, {""id"": 14759, ""name"": ""ape""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1972-06-29,1700000
2533,Escape from the Planet of the Apes,Meet baby Milo who has Washington terrified.,"The world is shocked by the appearance of two talking chimpanzees, who arrived mysteriously in a U.S. spacecraft. They become the toast of society; but one man believes them to be a threat to the human race.","[{""id"": 1612, ""name"": ""spacecraft""}, {""id"": 2821, ""name"": ""pacifism""}, {""id"": 3714, ""name"": ""human being""}, {""id"": 4392, ""name"": ""cage""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 6083, ""name"": ""politician""}, {""id"": 157972, ""name"": ""chimpanzee""}, {""id"": 157974, ""name"": ""tease""}, {""id"": 158018, ""name"": ""caving""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1971-05-20,2500000
2539,Analyze This,New York's most powerful gangster is about to get in touch with his feelings. YOU try telling him his 50 minutes are up.,"Countless wiseguy films are spoofed in this film that centers on the neuroses and angst of a powerful Mafia racketeer who suffers from panic attacks. When Paul Vitti needs help dealing with his role in the ""family,"" unlucky shrink Dr. Ben Sobel is given just days to resolve Vitti's emotional crisis and turn him into a happy, well-adjusted gangster.","[{""id"": 242, ""name"": ""new york""}, {""id"": 6220, ""name"": ""mafia boss""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 15106, ""name"": ""psychiatrist""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}]",1999-03-05,80000000
2541,Cruel Intentions,"In the game of seduction, There is only one rule: Never fall in love.","Slaking a thirst for dangerous games, Kathryn challenges her stepbrother, Sebastian, to deflower their headmaster's daughter before the summer ends. If he succeeds, the prize is the chance to bed Kathryn. But if he loses, Kathryn will claim his most prized possession.","[{""id"": 213, ""name"": ""upper class""}, {""id"": 459, ""name"": ""sexual obsession""}, {""id"": 572, ""name"": ""sex""}, {""id"": 622, ""name"": ""bet""}, {""id"": 625, ""name"": ""sadistic""}, {""id"": 726, ""name"": ""drug abuse""}, {""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 2045, ""name"": ""cynic""}, {""id"": 2150, ""name"": ""cocaine""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2887, ""name"": ""manipulation""}, {""id"": 3182, ""name"": ""seduction""}, {""id"": 3452, ""name"": ""love letter""}, {""id"": 3551, ""name"": ""private school""}, {""id"": 6139, ""name"": ""innocence""}, {""id"": 6782, ""name"": ""addiction""}, {""id"": 9673, ""name"": ""love""}, {""id"": 157154, ""name"": ""psychotherapy""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 53, ""name"": ""Thriller""}]",1999-03-05,10500000
2549,Wing Commander,An action packed thrill ride!,"The Hollywood version of the popular video game series ""Wing Commander"". Unlike other video games to feature film transitions, series creator Chris Roberts was heavily involved in the film's creation. This is the story of Christopher Blair and Todd ""Maniac"" Marshall as they arrive at the Tiger Claw and are soon forced to stop a Kilrathi fleet heading towards Earth.","[{""id"": 1721, ""name"": ""fight""}, {""id"": 3203, ""name"": ""pilot""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 161176, ""name"": ""space opera""}, {""id"": 209073, ""name"": ""space carrier""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",1999-03-11,30000000
2555,Baby Geniuses,Think innocent. Think helpless. Think again. Naps are history.,"Scientist hold talking, super-intelligent babies captive, but things take a turn for the worse when a mix-up occurs between a baby genius and its twin.","[{""id"": 1009, ""name"": ""baby""}, {""id"": 6257, ""name"": ""genius""}, {""id"": 155644, ""name"": ""toddler""}, {""id"": 234456, ""name"": ""baby geniuses""}]","[{""id"": 878, ""name"": ""Science Fiction""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 10751, ""name"": ""Family""}]",1999-03-12,12000000
2560,Ravenous,You Are Who You Eat,"Upon receiving reports of missing persons at Fort Spencer, a remote Army outpost on the Western frontier, Capt. John Boyd investigates. After arriving at his new post, Boyd and his regiment aid a wounded frontiersman who recounts a horrifying tale of a wagon train murdered by its supposed guide -- a vicious U.S. Army colonel gone rogue. Fearing the worst, the regiment heads out into the wilderness to verify the gruesome claims","[{""id"": 1442, ""name"": ""winter""}, {""id"": 1792, ""name"": ""cliff""}, {""id"": 1918, ""name"": ""cooking""}, {""id"": 1964, ""name"": ""cave""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4268, ""name"": ""fort""}, {""id"": 6092, ""name"": ""army""}, {""id"": 9826, ""name"": ""murder""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10794, ""name"": ""snow""}, {""id"": 11663, ""name"": ""camp""}, {""id"": 13065, ""name"": ""soldier""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 14895, ""name"": ""cannibal""}, {""id"": 41410, ""name"": ""madness""}, {""id"": 156104, ""name"": ""stranger""}, {""id"": 180480, ""name"": ""american mexican war""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 193167, ""name"": ""wendigo""}, {""id"": 238134, ""name"": ""military outpost""}, {""id"": 238135, ""name"": ""vomiting blood""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 37, ""name"": ""Western""}]",1999-03-16,12000000
2566,Doug's 1st Movie,You'll Dig Doug!,Doug and his pal Skeeter set's out to find the monster of Lucky Duck Lake. Though things get really out of hand when some one blurts out that the monster is real.,"[{""id"": 917, ""name"": ""journalism""}, {""id"": 1691, ""name"": ""dance""}, {""id"": 5779, ""name"": ""daydream""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6305, ""name"": ""pollution""}, {""id"": 6513, ""name"": ""cartoon""}, {""id"": 9791, ""name"": ""number in title""}, {""id"": 9963, ""name"": ""kids and family""}, {""id"": 9988, ""name"": ""valentine""}]","[{""id"": 16, ""name"": ""Animation""}, {""id"": 10751, ""name"": ""Family""}, {""id"": 35, ""name"": ""Comedy""}]",1999-03-26,0
2572,10 Things I Hate About You,How do I loathe thee? Let me count the ways.,"Bianca, a tenth grader, has never gone on a date, but she isn't allowed to go out with boys until her older sister Kat gets a boyfriend. The problem is, Kat rubs nearly everyone the wrong way. But Bianca and the guy she has her eye on, Joey, are eager, so Joey fixes Kat up with Patrick, a new kid in town just bitter enough for Kat.","[{""id"": 497, ""name"": ""shakespeare""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 8224, ""name"": ""cannabis""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 53994, ""name"": ""shrew""}, {""id"": 53995, ""name"": ""archery""}, {""id"": 156115, ""name"": ""feel-good ending""}, {""id"": 165301, ""name"": ""opposites attract""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 188237, ""name"": ""teenage romance""}, {""id"": 214594, ""name"": ""play adaptation""}, {""id"": 218182, ""name"": ""overprotective father""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}]",1999-03-30,16000000
2573,Tango,Tango: do not ever leave me,A dangerous love affair inspires a director to create the most spectacular and bodly seductive dance film ever made. 1998 Oscar Nominee Best Foreign Language Film.,"[{""id"": 733, ""name"": ""dancer""}, {""id"": 2683, ""name"": ""tango""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 9673, ""name"": ""love""}]","[{""id"": 18, ""name"": ""Drama""}, {""id"": 10769, ""name"": ""Foreign""}, {""id"": 10749, ""name"": ""Romance""}]",1998-02-12,0
2580,Go,A weekend wasted is never a wasted weekend.,"Told from three perspectives, a story of a bunch of young Californians trying to get some cash, do and deal some drugs, score money and sex in Las Vegas, and generally experience the rush of life.","[{""id"": 1941, ""name"": ""ecstasy""}, {""id"": 11733, ""name"": ""drug dealing""}, {""id"": 14964, ""name"": ""drug""}, {""id"": 168807, ""name"": ""reference to family circus""}, {""id"": 168811, ""name"": ""high""}, {""id"": 168812, ""name"": ""bisexual man""}, {""id"": 171366, ""name"": ""multiple storylines""}]","[{""id"": 80, ""name"": ""Crime""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 53, ""name"": ""Thriller""}]",1999-04-09,6500000
2598,Pushing Tin,A comedy about losing control,"Two air traffic controllers (John Cusack, Billy Bob Thornton) who thrive on living dangerously compete to outdo each other on several levels.","[{""id"": 271, ""name"": ""competition""}, {""id"": 822, ""name"": ""airport""}, {""id"": 4545, ""name"": ""air controller""}, {""id"": 5440, ""name"": ""adversary""}]","[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}]",1999-04-23,33000000
2599,Election,Reading. Writing. Revenge.,A high school teacher's personal life becomes complicated as he works with students during the school elections.,"[{""id"": 931, ""name"": ""jealousy""}, {""id"": 1326, ""name"": ""infidelity""}, {""id"": 2016, ""name"": ""vandalism""}, {""id"": 2598, ""name"": ""museum""}, {""id"": 2669, ""name"": ""motel""}, {""id"": 3687, ""name"": ""graduation""}, {""id"": 3692, ""name"": ""scandal""}, {""id"": 3734, ""name"": ""ambition""}, {""id"": 6078, ""name"": ""politics""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 6324, ""name"": ""bias""}, {""id"": 8201, ""name"": ""satire""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9986, ""name"": ""crush""}, {""id"": 10183, ""name"": ""independent film""}, {""id"": 10508, ""name"": ""teacher""}, {""id"": 11011, ""name"": ""morality""}, {""id"": 14782, ""name"": ""trust""}, {""id"": 15134, ""name"": ""election""}, {""id"": 178452, ""name"": ""overachiever""}]","[{""id"": 35, ""name"": ""Comedy""}]",1999-04-23,0
2600,eXistenZ,Play it. Live it. Kill for it.,A game designer on the run from assassins must play her latest virtual reality creation with a marketing trainee to determine if the game has been damaged.,"[{""id"": 282, ""name"": ""video game""}, {""id"": 2157, ""name"": ""hacker""}, {""id"": 3088, ""name"": ""bodyguard""}, {""id"": 3490, ""name"": ""pop star""}, {""id"": 4563, ""name"": ""virtual reality""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5380, ""name"": ""virtual fight""}]","[{""id"": 28, ""name"": ""Action""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 878, ""name"": ""Science Fiction""}, {""id"": 27, ""name"": ""Horror""}]",1999-04-14,15000000
2605,Entrapment,The trap is set.,"Two thieves, who travel in elegant circles, try to outsmart each other and, in the process, end up falling in love.","[{""id"": 212, ""name"": ""london england""}, {""id"": 613, ""name"": ""new year's eve""}, {""id"": 1418, ""name"": ""skyscraper""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 1448, ""name"": ""distrust""}, {""id"": 1568, ""name"": ""undercover""}, {""id"": 1936, ""name"": ""blackmail""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 9727, ""name"": ""thief""}, {""id"": 10051, ""name"": ""heist""}, {""id"": 14669, ""name"": ""older man younger woman relationship""}, {""id"": 14789, ""name"": ""art thief""}, {""id"": 15009, ""name"": ""criminal""}, {""id"": 156031, ""name"": ""art theft""}, {""id"": 159468, ""name"": ""millennium""}, {""id"": 168346, ""name"": ""manhattan, new york city""}, {""id"": 169356, ""name"": ""gala""}, {""id"": 227432, ""name"": ""kuala lumpur malaysia""}]","[{""id"": 10749, ""name"": ""Romance""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 9648, ""name"": ""Mystery""}]",1999-04-29,66000000
2606,Idle Hands,The touching story of a boy and his right hand.,"Anton is a cheerful but exceedingly non-ambitious 17-year-old stoner who lives to stay buzzed, watch TV, and moon over Molly, the beautiful girl who lives next door. However, it turns out that the old cliché about idle hands being the devil's playground has a kernel of truth after all.","[{""id"": 13130, ""name"": ""teenager""}, {""id"": 155619, ""name"": ""attic""}, {""id"": 178253, ""name"": ""knitting needle""}, {""id"": 178256, ""name"": ""noise complaint""}, {""id"": 178259, ""name"": ""crawling hand""}, {""id"": 178261, ""name"": ""angel costume""}, {""id"": 178265, ""name"": ""trowel""}, {""id"": 178269, ""name"": ""bass guitarist""}, {""id"": 178271, ""name"": ""priestess""}]","[{""id"": 53, ""name"": ""Thriller""}, {""id"": 35, ""name"": ""Comedy""}, {""id"": 27, ""name"": ""Horror""}]",1999-04-30,25000000
